row_index,host_time_s,elapsed_s,frame_number,vicon_time_s,x_m,y_m,z_m,vx_mps,valid,occluded
617,1784097313.365347862,2.058024645,20648975,68829.916666667,-0.768209275,0.067348576,0.739888758,-1.314895475,1,0
618,1784097313.368479967,2.061156750,20648976,68829.920000000,-0.772382448,0.067871191,0.730520454,-1.251952052,1,0
619,1784097313.371959209,2.064635992,20648977,68829.923333333,-0.776419890,0.068317792,0.721371210,-1.211232467,1,0
620,1784097313.375851631,2.068528414,20648978,68829.926666667,-0.780565969,0.068715680,0.712132440,-1.243823891,1,0
621,1784097313.378819227,2.071496010,20648979,68829.930000000,-0.784759775,0.069029458,0.702713562,-1.258141698,1,0
622,1784097313.382337093,2.075013876,20648980,68829.933333333,-0.789028132,0.069472888,0.693177965,-1.280507137,1,0
623,1784097313.385454655,2.078131437,20648981,68829.936666667,-0.793451421,0.069887669,0.683498391,-1.326986653,1,0
624,1784097313.389124632,2.081801414,20648982,68829.940000000,-0.797887990,0.070076542,0.673838165,-1.330970704,1,0
625,1784097313.392652750,2.085329533,20648983,68829.943333333,-0.802386519,0.070289242,0.664243033,-1.349558690,1,0
626,1784097313.395667791,2.088344574,20648984,68829.946666667,-0.806651009,0.070542560,0.654147971,-1.279346926,1,0
627,1784097313.398685694,2.091362476,20648985,68829.950000000,-0.810548727,0.071170763,0.643557899,-1.169315588,1,0
628,1784097313.401948214,2.094624996,20648986,68829.953333333,-0.814630717,0.071576347,0.632939671,-1.224596872,1,0
629,1784097313.405610561,2.098287344,20648987,68829.956666667,-0.818617798,0.072026190,0.622291779,-1.196124340,1,0
630,1784097313.409146786,2.101823568,20648988,68829.960000000,-0.822728266,0.072507860,0.611602388,-1.233140461,1,0
631,1784097313.412256241,2.104933023,20648989,68829.963333333,-0.826742099,0.072670432,0.601045238,-1.204149696,1,0
632,1784097313.415453196,2.108129978,20648990,68829.966666667,-0.830489660,0.073092346,0.590564043,-1.124268399,1,0
633,1784097313.418689728,2.111366510,20648991,68829.970000000,-0.834305237,0.073548267,0.579786675,-1.144673152,1,0
634,1784097313.422378778,2.115055561,20648992,68829.973333333,-0.838158627,0.073956358,0.569034748,-1.156016895,1,0
635,1784097313.426014662,2.118691444,20648993,68829.976666667,-0.841986830,0.074322450,0.558069847,-1.148460856,1,0
636,1784097313.429113150,2.121789932,20648994,68829.980000000,-0.846015805,0.074582624,0.547007457,-1.208692485,1,0
637,1784097313.432154655,2.124831438,20648995,68829.983333333,-0.849871679,0.074864117,0.535914235,-1.156762467,1,0
638,1784097313.435519457,2.128196239,20648996,68829.986666667,-0.853788243,0.075212013,0.524668742,-1.174969196,1,0
639,1784097313.438955307,2.131632090,20648997,68829.990000000,-0.857774166,0.075852456,0.513331677,-1.195776803,1,0
640,1784097313.442594528,2.135271311,20648998,68829.993333333,-0.861746194,0.076365331,0.501883561,-1.191608429,1,0
641,1784097313.445699215,2.138375998,20648999,68829.996666667,-0.865556593,0.076827092,0.490107688,-1.143119582,1,0
642,1784097313.448644400,2.141321182,20649000,68830.000000000,-0.869365930,0.077367763,0.478446923,-1.142801028,1,0
643,1784097313.452174187,2.144850969,20649001,68830.003333333,-0.873194054,0.077876674,0.466736048,-1.148437293,1,0
644,1784097313.455686808,2.148363590,20649002,68830.006666667,-0.877032393,0.078317846,0.455062085,-1.151501789,1,0
645,1784097313.458954573,2.151631355,20649003,68830.010000000,-0.880868359,0.078685188,0.443394241,-1.150789678,1,0
646,1784097313.462024212,2.154700994,20649004,68830.013333333,-0.884680923,0.078977591,0.431630745,-1.143769396,1,0
647,1784097313.465306520,2.157983303,20649005,68830.016666667,-0.888679521,0.079268934,0.419572934,-1.199579357,1,0
648,1784097313.468652725,2.161329508,20649006,68830.020000000,-0.892663954,0.079640874,0.407382013,-1.195329950,1,0
649,1784097313.471991777,2.164668560,20649007,68830.023333333,-0.896619189,0.080037168,0.395222336,-1.186570373,1,0
650,1784097313.475473881,2.168150663,20649008,68830.026666667,-0.900495619,0.080426352,0.382950191,-1.162928943,1,0
651,1784097313.478597164,2.171273947,20649009,68830.030000000,-0.904286149,0.080727891,0.370382217,-1.137159144,1,0
652,1784097313.481844902,2.174521685,20649010,68830.033333333,-0.908143734,0.081126659,0.357505803,-1.157275548,1,0
653,1784097313.485137224,2.177814007,20649011,68830.036666667,-0.911851378,0.081544576,0.344509993,-1.112292983,1,0
654,1784097313.488532066,2.181208849,20649012,68830.040000000,-0.915553362,0.081961545,0.331447054,-1.110595247,1,0
655,1784097313.492180824,2.184857607,20649013,68830.043333333,-0.919242189,0.082418361,0.318315742,-1.106648281,1,0
656,1784097313.495239973,2.187916756,20649014,68830.046666667,-0.922730181,0.082525857,0.304949886,-1.046397522,1,0
657,1784097313.498525620,2.191202402,20649015,68830.050000000,-0.925943941,0.082888150,0.291615889,-0.964127848,1,0
658,1784097313.501981497,2.194658279,20649016,68830.053333333,-0.929272941,0.083343651,0.278460891,-0.998700016,1,0
659,1784097313.505239725,2.197916508,20649017,68830.056666667,-0.932846447,0.083752084,0.265471783,-1.072051897,1,0
660,1784097313.508800507,2.201477289,20649018,68830.060000000,-0.936435208,0.084124634,0.252379068,-1.076628283,1,0
661,1784097313.511843681,2.204520464,20649019,68830.063333333,-0.940111035,0.084413939,0.239011963,-1.102748036,1,0
662,1784097313.515070677,2.207747459,20649020,68830.066666667,-0.943831340,0.084778386,0.225540708,-1.116091519,1,0
663,1784097313.518327951,2.211004734,20649021,68830.070000000,-0.947502386,0.085239777,0.212192876,-1.101313930,1,0
664,1784097313.521800041,2.214476824,20649022,68830.073333333,-0.951023648,0.085864041,0.198698174,-1.056378643,1,0
665,1784097313.525157213,2.217833996,20649023,68830.076666667,-0.954654716,0.086368457,0.184894673,-1.089320287,1,0
666,1784097313.528430700,2.221107483,20649024,68830.080000000,-0.958095062,0.086830582,0.170879865,-1.032103788,1,0
667,1784097313.531737566,2.224414349,20649025,68830.083333333,-0.961474478,0.087271682,0.156733265,-1.013824923,1,0
668,1784097313.535113811,2.227790594,20649026,68830.086666667,-0.964888812,0.087780491,0.142593098,-1.024299928,1,0
669,1784097313.538595438,2.231272221,20649027,68830.090000000,-0.968412391,0.088217000,0.128430763,-1.057073695,1,0
670,1784097313.542206287,2.234883070,20649028,68830.093333333,-0.971845194,0.088611207,0.114385844,-1.029841114,1,0
671,1784097313.545329094,2.238005877,20649029,68830.096666667,-0.975296646,0.088960399,0.100414272,-1.035435423,1,0
672,1784097313.548417091,2.241093874,20649030,68830.100000000,-0.978950262,0.089223954,0.086166237,-1.096084868,1,0
673,1784097313.551733732,2.244410515,20649031,68830.103333333,-0.982789394,0.089525392,0.071825296,-1.151739777,1,0
674,1784097313.555069685,2.247746468,20649032,68830.106666667,-0.986723021,0.089695671,0.057675977,-1.180088093,1,0
675,1784097313.558524609,2.251201391,20649033,68830.110000000,-0.990265294,0.090013869,0.043243369,-1.062681681,1,0
676,1784097313.561834097,2.254510880,20649034,68830.113333333,-0.993716608,0.090334429,0.028595000,-1.035394313,1,0
677,1784097313.565063953,2.257740736,20649035,68830.116666667,-0.997071485,0.090648678,0.013964941,-1.006463150,1,0
678,1784097313.568353891,2.261030674,20649036,68830.120000000,-1.001732317,0.090890833,0.021743970,-1.398249473,1,0
679,1784097313.571739674,2.264416456,20649037,68830.123333333,-1.006427396,0.091209418,0.030124202,-1.408523880,1,0
680,1784097313.575579166,2.268255949,20649038,68830.126666667,-1.011330871,0.091382228,0.038705383,-1.471042314,1,0
681,1784097313.578596592,2.271273375,20649039,68830.130000000,-1.015625164,0.091779104,0.046472928,-1.288287964,1,0
682,1784097313.581789970,2.274466753,20649040,68830.133333333,-1.020560181,0.092206530,0.054646666,-1.480505126,1,0
683,1784097313.585060358,2.277737141,20649041,68830.136666667,-1.024757280,0.092538447,0.062189062,-1.259129660,1,0
684,1784097313.588441849,2.281118631,20649042,68830.140000000,-1.029115604,0.092542678,0.070179275,-1.307497195,1,0
685,1784097313.592476368,2.285153151,20649043,68830.143333333,-1.033351661,0.092866955,0.078093977,-1.270817071,1,0
686,1784097313.595320225,2.287997007,20649044,68830.146666667,-1.037792560,0.093172161,0.086027543,-1.332269695,1,0
687,1784097313.598433256,2.291110039,20649045,68830.150000000,-1.042420185,0.093443502,0.093969460,-1.388287575,1,0
688,1784097313.601734877,2.294411659,20649046,68830.153333333,-1.047068132,0.093643580,0.101806169,-1.394383960,1,0
689,1784097313.605149269,2.297826052,20649047,68830.156666667,-1.051771611,0.093838602,0.109438099,-1.411043887,1,0
690,1784097313.608905792,2.301582575,20649048,68830.160000000,-1.056525926,0.094057014,0.116870235,-1.426294495,1,0
691,1784097313.611969233,2.304646015,20649049,68830.163333333,-1.061239131,0.094298240,0.124211651,-1.413961518,1,0
692,1784097313.615103960,2.307780743,20649050,68830.166666667,-1.065979848,0.094622563,0.131603870,-1.422215084,1,0
693,1784097313.618598461,2.311275244,20649051,68830.170000000,-1.070571782,0.095033641,0.138957107,-1.377580122,1,0
694,1784097313.621799946,2.314476728,20649052,68830.173333333,-1.075222000,0.095406398,0.146198647,-1.395065383,1,0
695,1784097313.625504732,2.318181515,20649053,68830.176666667,-1.079772912,0.095779177,0.152955152,-1.365273606,1,0
696,1784097313.628749847,2.321426630,20649054,68830.180000000,-1.084244611,0.096187813,0.159463346,-1.341509724,1,0
697,1784097313.631903410,2.324580193,20649055,68830.183333333,-1.088783213,0.096446424,0.166025772,-1.361580539,1,0
698,1784097313.635128498,2.327805281,20649056,68830.186666667,-1.093250620,0.096749959,0.172474445,-1.340222033,1,0
699,1784097313.638632536,2.331309319,20649057,68830.190000000,-1.097803944,0.097106608,0.178815898,-1.365997240,1,0
700,1784097313.642515659,2.335192442,20649058,68830.193333333,-1.102489774,0.097458465,0.184929982,-1.405749182,1,0
701,1784097313.645421743,2.338098526,20649059,68830.196666667,-1.107137760,0.097775127,0.191125353,-1.394395614,1,0
702,1784097313.648677111,2.341353893,20649060,68830.200000000,-1.111717567,0.098018352,0.197272624,-1.373942270,1,0
703,1784097313.651964664,2.344641447,20649061,68830.203333333,-1.116254156,0.098247591,0.203435158,-1.360976754,1,0
704,1784097313.655528307,2.348205090,20649062,68830.206666667,-1.120978430,0.098419784,0.209436331,-1.417281970,1,0
705,1784097313.659092903,2.351769686,20649063,68830.210000000,-1.125884416,0.098677781,0.215414775,-1.471795747,1,0
706,1784097313.662018776,2.354695559,20649064,68830.213333333,-1.130716456,0.098847975,0.221008489,-1.449612010,1,0
707,1784097313.665151834,2.357828617,20649065,68830.216666667,-1.135486314,0.099066817,0.226469599,-1.430957560,1,0
708,1784097313.668642044,2.361318827,20649066,68830.220000000,-1.140244155,0.099256733,0.231909705,-1.427352405,1,0
709,1784097313.671915293,2.364592075,20649067,68830.223333333,-1.144897857,0.099439399,0.237223356,-1.396110563,1,0
710,1784097313.675596952,2.368273735,20649068,68830.226666667,-1.149558952,0.099651037,0.242387726,-1.398328461,1,0
711,1784097313.678717136,2.371393919,20649069,68830.230000000,-1.154103051,0.099853054,0.247334992,-1.363229620,1,0
712,1784097313.681851387,2.374528170,20649070,68830.233333333,-1.158665944,0.100092915,0.251943289,-1.368868059,1,0
713,1784097313.685482264,2.378159046,20649071,68830.236666667,-1.163328922,0.100327926,0.256393291,-1.398893189,1,0
714,1784097313.688723803,2.381400585,20649072,68830.240000000,-1.167891317,0.100622197,0.260784631,-1.368718508,1,0
715,1784097313.692401648,2.385078430,20649073,68830.243333333,-1.172513965,0.100855299,0.265067526,-1.386794451,1,0
716,1784097313.695299149,2.387975931,20649074,68830.246666667,-1.177046829,0.101147822,0.269239246,-1.359859316,1,0
717,1784097313.698512554,2.391189337,20649075,68830.250000000,-1.181532584,0.101420476,0.273211227,-1.345726399,1,0
718,1784097313.701958895,2.394635677,20649076,68830.253333333,-1.185820012,0.101696821,0.277195531,-1.286228477,1,0
719,1784097313.705330610,2.398007393,20649077,68830.256666667,-1.189962838,0.101989553,0.281030612,-1.242847691,1,0
720,1784097313.708890438,2.401567221,20649078,68830.260000000,-1.194182919,0.102316596,0.285046706,-1.266024408,1,0
721,1784097313.711992025,2.404668808,20649079,68830.263333333,-1.198652080,0.102566160,0.289034679,-1.340748085,1,0
722,1784097313.715316057,2.407992840,20649080,68830.266666667,-1.203234605,0.102813165,0.292978064,-1.374757715,1,0
723,1784097313.718546867,2.411223650,20649081,68830.270000000,-1.207792559,0.103070831,0.296791282,-1.367386059,1,0
724,1784097313.721853018,2.414529800,20649082,68830.273333333,-1.212470013,0.103295227,0.300267200,-1.403236229,1,0
725,1784097313.725637436,2.418314219,20649083,68830.276666667,-1.217159646,0.103511906,0.303711115,-1.406889998,1,0
726,1784097313.728661776,2.421338558,20649084,68830.280000000,-1.221789046,0.103760081,0.307138833,-1.388819872,1,0
727,1784097313.731957436,2.424634218,20649085,68830.283333333,-1.226223235,0.104068998,0.310611453,-1.330256817,1,0
728,1784097313.735141516,2.427818298,20649086,68830.286666667,-1.230712685,0.104395750,0.313934376,-1.346834917,1,0
729,1784097313.738671303,2.431348085,20649087,68830.290000000,-1.235213720,0.104736133,0.316918365,-1.350310462,1,0
730,1784097313.742229700,2.434906483,20649088,68830.293333333,-1.239739316,0.105055477,0.319691894,-1.357678969,1,0
731,1784097313.745401382,2.438078165,20649089,68830.296666667,-1.244114309,0.105357034,0.322255629,-1.312497771,1,0
732,1784097313.748527050,2.441203833,20649090,68830.300000000,-1.248519465,0.105661825,0.324782320,-1.321546791,1,0
733,1784097313.751867533,2.444544315,20649091,68830.303333333,-1.252958478,0.106078517,0.327150090,-1.331703969,1,0
734,1784097313.755211830,2.447888613,20649092,68830.306666667,-1.257562933,0.106440867,0.329589672,-1.381336601,1,0
735,1784097313.758840561,2.451517344,20649093,68830.310000000,-1.262097582,0.106862935,0.331680928,-1.360394488,1,0
736,1784097313.761948109,2.454624891,20649094,68830.313333333,-1.266503536,0.107256980,0.333928032,-1.321786339,1,0
737,1784097313.765124798,2.457801580,20649095,68830.316666667,-1.270967503,0.107582969,0.336099565,-1.339190151,1,0
738,1784097313.768384457,2.461061239,20649096,68830.320000000,-1.275324878,0.107820782,0.338284698,-1.307212501,1,0
739,1784097313.771915436,2.464592218,20649097,68830.323333333,-1.279977965,0.108015933,0.340309058,-1.395925953,1,0
740,1784097313.775464535,2.468141317,20649098,68830.326666667,-1.284688688,0.108157125,0.342160893,-1.413216794,1,0
741,1784097313.778796911,2.471473694,20649099,68830.330000000,-1.289425564,0.108355662,0.343834943,-1.421063059,1,0
742,1784097313.781863928,2.474540710,20649100,68830.333333333,-1.293980976,0.108569506,0.345450509,-1.366623532,1,0
743,1784097313.785106659,2.477783442,20649101,68830.336666667,-1.298494061,0.108805905,0.346998850,-1.353925310,1,0
744,1784097313.788514614,2.481191397,20649102,68830.340000000,-1.302995717,0.109020370,0.348415969,-1.350496904,1,0
745,1784097313.792102814,2.484779596,20649103,68830.343333333,-1.307499860,0.109227109,0.349622306,-1.351242879,1,0
746,1784097313.795877457,2.488554239,20649104,68830.346666667,-1.311929268,0.109493696,0.350514226,-1.328822608,1,0
747,1784097313.798559427,2.491236210,20649105,68830.350000000,-1.316401099,0.109806978,0.351207716,-1.341549040,1,0
748,1784097313.801851749,2.494528532,20649106,68830.353333333,-1.320915599,0.110112662,0.351780789,-1.354350179,1,0
749,1784097313.805081367,2.497758150,20649107,68830.356666667,-1.325512174,0.110350328,0.352293270,-1.378972524,1,0
750,1784097313.808963537,2.501640320,20649108,68830.360000000,-1.329905541,0.110660755,0.352643820,-1.318009860,1,0
751,1784097313.812139034,2.504815817,20649109,68830.363333333,-1.334322802,0.110916747,0.352922416,-1.325178581,1,0
752,1784097313.815138817,2.507815599,20649110,68830.366666667,-1.338428339,0.111315244,0.352860562,-1.231660882,1,0
753,1784097313.818361282,2.511038065,20649111,68830.370000000,-1.342511479,0.111602961,0.352827648,-1.224941959,1,0
754,1784097313.821782589,2.514459372,20649112,68830.373333333,-1.346649257,0.111851829,0.352968218,-1.241333571,1,0
755,1784097313.825539589,2.518216372,20649113,68830.376666667,-1.350944414,0.112131108,0.353137932,-1.288546964,1,0
756,1784097313.828736782,2.521413565,20649114,68830.380000000,-1.355413214,0.112403580,0.353366577,-1.340640200,1,0
757,1784097313.831969261,2.524646044,20649115,68830.383333333,-1.359845720,0.112701709,0.353485050,-1.329751839,1,0
758,1784097313.835201263,2.527878046,20649116,68830.386666667,-1.364328093,0.112937551,0.353283880,-1.344711649,1,0
759,1784097313.838495970,2.531172752,20649117,68830.390000000,-1.368934536,0.113177385,0.352987672,-1.381933062,1,0
760,1784097313.842118740,2.534795523,20649118,68830.393333333,-1.373414199,0.113471942,0.352584431,-1.343898914,1,0
761,1784097313.845409393,2.538086176,20649119,68830.396666667,-1.377859226,0.113798665,0.352236415,-1.333508053,1,0
762,1784097313.848444223,2.541121006,20649120,68830.400000000,-1.382195593,0.114159872,0.351775094,-1.300910210,1,0
763,1784097313.851759911,2.544436693,20649121,68830.403333333,-1.386626429,0.114490256,0.351054947,-1.329250757,1,0
764,1784097313.855127811,2.547804594,20649122,68830.406666667,-1.391097862,0.114876713,0.350145794,-1.341429862,1,0
765,1784097313.858764648,2.551441431,20649123,68830.410000000,-1.395476704,0.115192894,0.348964488,-1.313652646,1,0
766,1784097313.862089157,2.554765940,20649124,68830.413333333,-1.399808684,0.115484611,0.347761254,-1.299593960,1,0
767,1784097313.865103006,2.557779789,20649125,68830.416666667,-1.404034210,0.115881132,0.346419480,-1.267657767,1,0
768,1784097313.868442297,2.561119080,20649126,68830.420000000,-1.408563608,0.116219277,0.345139155,-1.358819507,1,0
769,1784097313.871874809,2.564551592,20649127,68830.423333333,-1.413017977,0.116636653,0.343567211,-1.336310603,1,0
770,1784097313.875416756,2.568093538,20649128,68830.426666667,-1.417312786,0.117078117,0.341826551,-1.288442685,1,0
771,1784097313.878804922,2.571481705,20649129,68830.430000000,-1.421654524,0.117488186,0.340166978,-1.302521266,1,0
772,1784097313.881808758,2.574485540,20649130,68830.433333333,-1.425911068,0.117805166,0.338600366,-1.276963359,1,0
773,1784097313.885269403,2.577946186,20649131,68830.436666667,-1.430317442,0.118087279,0.336867762,-1.321912103,1,0
774,1784097313.888594389,2.581271172,20649132,68830.440000000,-1.434843621,0.118255082,0.335047389,-1.357853638,1,0
775,1784097313.892201424,2.584878206,20649133,68830.443333333,-1.439396885,0.118429757,0.333022019,-1.365979216,1,0
776,1784097313.895417690,2.588094473,20649134,68830.446666667,-1.443959932,0.118661144,0.330853319,-1.368914335,1,0
777,1784097313.898793221,2.591470003,20649135,68830.450000000,-1.448380713,0.118833023,0.328731468,-1.326234239,1,0
778,1784097313.902004480,2.594681263,20649136,68830.453333333,-1.452806813,0.119056459,0.326489229,-1.327829891,1,0
779,1784097313.905196190,2.597872972,20649137,68830.456666667,-1.457174540,0.119244935,0.324038395,-1.310318118,1,0
780,1784097313.908597469,2.601274252,20649138,68830.460000000,-1.461532254,0.119487609,0.321462478,-1.307314310,1,0
781,1784097313.911825895,2.604502678,20649139,68830.463333333,-1.465952631,0.119781099,0.318470008,-1.326112997,1,0
782,1784097313.915190220,2.607867002,20649140,68830.466666667,-1.470417577,0.120116681,0.315272930,-1.339483931,1,0
783,1784097313.918689013,2.611365795,20649141,68830.470000000,-1.474716916,0.120408741,0.311975924,-1.289801461,1,0
784,1784097313.921922445,2.614599228,20649142,68830.473333333,-1.479076474,0.120627304,0.308801624,-1.307867420,1,0
785,1784097313.925525188,2.618201971,20649143,68830.476666667,-1.483272512,0.120926607,0.305316249,-1.258811362,1,0
786,1784097313.928802967,2.621479750,20649144,68830.480000000,-1.487444795,0.121253562,0.301706758,-1.251684976,1,0
787,1784097313.931959391,2.624636173,20649145,68830.483333333,-1.491393538,0.121582561,0.297872952,-1.184622899,1,0
788,1784097313.935228348,2.627905130,20649146,68830.486666667,-1.495378670,0.121792412,0.294229411,-1.195539602,1,0
789,1784097313.938620329,2.631297112,20649147,68830.490000000,-1.499375895,0.122037991,0.290613318,-1.199167516,1,0
790,1784097313.942293644,2.634970427,20649148,68830.493333333,-1.503508975,0.122279243,0.287077993,-1.239923964,1,0
791,1784097313.945524216,2.638200998,20649149,68830.496666667,-1.507736855,0.122529161,0.283475202,-1.268363937,1,0
792,1784097313.948537827,2.641214609,20649150,68830.500000000,-1.512051051,0.122803665,0.279727273,-1.294258851,1,0
793,1784097313.951788425,2.644465208,20649151,68830.503333333,-1.516531779,0.123041118,0.275767471,-1.344218415,1,0
794,1784097313.955135345,2.647812128,20649152,68830.506666667,-1.520941926,0.123282476,0.271711301,-1.323044213,1,0
795,1784097313.958819151,2.651495934,20649153,68830.510000000,-1.525227427,0.123682464,0.267688614,-1.285650360,1,0
796,1784097313.961885929,2.654562712,20649154,68830.513333333,-1.529466518,0.123985192,0.263575998,-1.271727057,1,0
797,1784097313.965131760,2.657808542,20649155,68830.516666667,-1.533737504,0.124334568,0.259263476,-1.281295989,1,0
798,1784097313.968410730,2.661087513,20649156,68830.520000000,-1.538144081,0.124551380,0.254697222,-1.321973049,1,0
799,1784097313.971785784,2.664462566,20649157,68830.523333333,-1.542496995,0.124907230,0.249963809,-1.305874188,1,0
800,1784097313.975527287,2.668204069,20649158,68830.526666667,-1.546733776,0.125183986,0.244885191,-1.271034300,1,0
801,1784097313.978739023,2.671415806,20649159,68830.530000000,-1.550678066,0.125574878,0.239990569,-1.183286949,1,0
802,1784097313.981841564,2.674518347,20649160,68830.533333333,-1.554861356,0.125904468,0.235109279,-1.254987029,1,0
803,1784097313.985102177,2.677778959,20649161,68830.536666667,-1.559030215,0.126300385,0.230015205,-1.250657614,1,0
804,1784097313.988454819,2.681131601,20649162,68830.540000000,-1.563131411,0.126717828,0.224593153,-1.230359019,1,0
805,1784097313.992199898,2.684876680,20649163,68830.543333333,-1.567345113,0.127158220,0.219252108,-1.264110396,1,0
806,1784097313.995704651,2.688381433,20649164,68830.546666667,-1.571436817,0.127574492,0.213989775,-1.227511404,1,0
807,1784097313.998486519,2.691163301,20649165,68830.550000000,-1.575526805,0.128074170,0.208916422,-1.226996410,1,0
808,1784097314.001770735,2.694447517,20649166,68830.553333333,-1.579768883,0.128306105,0.203418970,-1.272623401,1,0
809,1784097314.005194187,2.697870970,20649167,68830.556666667,-1.584083640,0.128503840,0.197802413,-1.294427027,1,0
810,1784097314.008520365,2.701197147,20649168,68830.560000000,-1.588384963,0.128715430,0.192064330,-1.290396962,1,0
811,1784097314.011902094,2.704578876,20649169,68830.563333333,-1.592778970,0.128845202,0.186250230,-1.318201932,1,0
812,1784097314.015160561,2.707837343,20649170,68830.566666667,-1.596959042,0.129055583,0.180384157,-1.254021618,1,0
813,1784097314.018502474,2.711179256,20649171,68830.570000000,-1.601227469,0.129075467,0.174330207,-1.280528143,1,0
814,1784097314.021929979,2.714606762,20649172,68830.573333333,-1.605826574,0.129156792,0.168607100,-1.379731460,1,0
815,1784097314.025509596,2.718186378,20649173,68830.576666667,-1.609942556,0.129425089,0.162197709,-1.234794601,1,0
816,1784097314.029076576,2.721753359,20649174,68830.580000000,-1.613897249,0.129737051,0.155354704,-1.186407882,1,0
817,1784097314.032013655,2.724690437,20649175,68830.583333333,-1.618066709,0.129913481,0.148615046,-1.250838165,1,0
818,1784097314.035330296,2.728007078,20649176,68830.586666667,-1.622217503,0.130189389,0.141775387,-1.245238072,1,0
819,1784097314.038567543,2.731244326,20649177,68830.590000000,-1.626590954,0.130319411,0.135105820,-1.312035273,1,0
820,1784097314.042181969,2.734858751,20649178,68830.593333333,-1.630646541,0.130709026,0.128069654,-1.216676225,1,0
821,1784097314.045252562,2.737929344,20649179,68830.596666667,-1.634558512,0.131198787,0.120964761,-1.173591337,1,0
822,1784097314.048777580,2.741454363,20649180,68830.600000000,-1.638290602,0.131477722,0.113846784,-1.119626905,1,0
823,1784097314.051933527,2.744610310,20649181,68830.603333333,-1.641863473,0.131809813,0.106824954,-1.071861209,1,0
824,1784097314.055250168,2.747926950,20649182,68830.606666667,-1.645524258,0.132140873,0.099777868,-1.098235480,1,0
825,1784097314.058815002,2.751491785,20649183,68830.610000000,-1.649336644,0.132603480,0.092852876,-1.143715954,1,0
826,1784097314.061938286,2.754615068,20649184,68830.613333333,-1.653512932,0.132950935,0.085780075,-1.252886316,1,0
827,1784097314.065162659,2.757839441,20649185,68830.616666667,-1.657563223,0.133345982,0.078186245,-1.215087189,1,0
828,1784097314.068634033,2.761310816,20649186,68830.620000000,-1.661635243,0.133678482,0.070580912,-1.221606283,1,0
829,1784097314.071859360,2.764536142,20649187,68830.623333333,-1.665719497,0.133940627,0.062912092,-1.225276115,1,0
830,1784097314.075422764,2.768099546,20649188,68830.626666667,-1.669531206,0.134185450,0.055053668,-1.143512664,1,0
831,1784097314.078641176,2.771317959,20649189,68830.630000000,-1.673296921,0.134550841,0.047142264,-1.129714616,1,0
832,1784097314.081843615,2.774520397,20649190,68830.633333333,-1.677059577,0.134797435,0.039203324,-1.128796634,1,0
833,1784097314.085117340,2.777794123,20649191,68830.636666667,-1.680801800,0.135061121,0.031098520,-1.122666861,1,0
834,1784097314.088563919,2.781240702,20649192,68830.640000000,-1.684276976,0.135122225,0.023034625,-1.042552890,1,0
835,1784097314.092095852,2.784772635,20649193,68830.643333333,-1.688292278,0.135386036,0.014298894,-1.204590653,1,0
836,1784097314.095391989,2.788068771,20649194,68830.646666667,-1.692260407,0.135700535,0.015990620,-1.190438482,1,0
837,1784097314.098473787,2.791150570,20649195,68830.650000000,-1.695973395,0.135849782,0.020740022,-1.113896544,1,0
838,1784097314.101910591,2.794587374,20649196,68830.653333333,-1.699858812,0.136115523,0.025267012,-1.165625200,1,0
839,1784097314.105297089,2.797973871,20649197,68830.656666667,-1.703698412,0.136443739,0.029591017,-1.151879992,1,0
840,1784097314.108700991,2.801377773,20649198,68830.660000000,-1.707281900,0.136807839,0.033711591,-1.075046202,1,0
841,1784097314.112026453,2.804703236,20649199,68830.663333333,-1.710642779,0.137032742,0.037808741,-1.008263828,1,0
842,1784097314.115157366,2.807834148,20649200,68830.666666667,-1.714352261,0.137148551,0.041869028,-1.112844587,1,0
843,1784097314.118483543,2.811160326,20649201,68830.670000000,-1.718147684,0.137215360,0.045585873,-1.138627039,1,0
844,1784097314.122158289,2.814835072,20649202,68830.673333333,-1.721963528,0.137271104,0.049232076,-1.144752931,1,0
845,1784097314.125334501,2.818011284,20649203,68830.676666667,-1.725870822,0.137296786,0.053104620,-1.172188371,1,0
846,1784097314.128659487,2.821336269,20649204,68830.680000000,-1.729671882,0.137296607,0.056942962,-1.140318002,1,0
847,1784097314.131811380,2.824488163,20649205,68830.683333333,-1.733298018,0.137315470,0.060394320,-1.087840605,1,0
848,1784097314.135310650,2.827987432,20649206,68830.686666667,-1.736949240,0.137275218,0.063421631,-1.095366635,1,0
849,1784097314.138564110,2.831240892,20649207,68830.690000000,-1.740618980,0.137262136,0.066359196,-1.100922154,1,0
850,1784097314.142073631,2.834750414,20649208,68830.693333333,-1.744279175,0.137321163,0.069363831,-1.098058549,1,0
851,1784097314.145400524,2.838077307,20649209,68830.696666667,-1.747755619,0.137423324,0.072354452,-1.042933243,1,0
852,1784097314.148509979,2.841186762,20649210,68830.700000000,-1.751236925,0.137756304,0.075172203,-1.044391782,1,0
853,1784097314.152235270,2.844912052,20649211,68830.703333333,-1.754591099,0.138027378,0.077953230,-1.006251988,1,0
854,1784097314.155278921,2.847955704,20649212,68830.706666667,-1.757714194,0.138247129,0.080736618,-0.936928463,1,0
855,1784097314.158875465,2.851552248,20649213,68830.710000000,-1.760880731,0.138355569,0.083552742,-0.949961113,1,0
856,1784097314.162091494,2.854768276,20649214,68830.713333333,-1.764303777,0.138482054,0.086340813,-1.026914066,1,0
