Connecting to 192.168.10.1:801 ...
Captured G1Pelvis template with 5 markers: G1pelvis1 G1pelvis2 G1pelvis3 G1pelvis4 G1pelvis5
Loading table calibration from deploy/mocap_bridge/calibrations/table_frame_latest.json ...
Table rectangle score=0.0000 center_raw_m=[-0.2257, 3.1389, 0.7475] x_axis_raw=[0.0331, 0.9995, 0.0000] y_axis_raw=[-0.9995, 0.0331, 0.0000]
Table-world convention: robot-side edge x=0.0000 m, far edge x=2.7400 m, expected G1Pelvis x ~= -0.4000 m
Base initial measured_world_m=[-0.7124, -0.2175, 0.8693] anchor_initial_world_m=[-0.7124, -0.2175, 0.8693] raw
Publishing on vicon_state_data via udpm://239.255.76.67:7667?ttl=255
frame=130771453 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6697, -0.2535, 0.6985] base_world_m=[-0.6697, -0.2535, 0.6985] base_edge_error_m=-0.2697 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771484 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6698, -0.2533, 0.6985] base_world_m=[-0.6698, -0.2533, 0.6985] base_edge_error_m=-0.2698 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771515 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6700, -0.2535, 0.6985] base_world_m=[-0.6700, -0.2535, 0.6985] base_edge_error_m=-0.2700 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771545 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6704, -0.2538, 0.6984] base_world_m=[-0.6704, -0.2538, 0.6984] base_edge_error_m=-0.2704 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771576 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6706, -0.2541, 0.6985] base_world_m=[-0.6706, -0.2541, 0.6985] base_edge_error_m=-0.2706 base_quat_xyzw=[0.0000, 0.0000, 0.1286, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771607 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6708, -0.2542, 0.6984] base_world_m=[-0.6708, -0.2542, 0.6984] base_edge_error_m=-0.2708 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771637 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6707, -0.2542, 0.6984] base_world_m=[-0.6707, -0.2542, 0.6984] base_edge_error_m=-0.2707 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771667 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6706, -0.2540, 0.6985] base_world_m=[-0.6706, -0.2540, 0.6985] base_edge_error_m=-0.2706 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771698 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6703, -0.2538, 0.6985] base_world_m=[-0.6703, -0.2538, 0.6985] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1284, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771729 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2538, 0.6984] base_world_m=[-0.6701, -0.2538, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771760 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2539, 0.6984] base_world_m=[-0.6701, -0.2539, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771791 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2539, 0.6984] base_world_m=[-0.6702, -0.2539, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1286, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771821 hz=231.5 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6703, -0.2539, 0.6985] base_world_m=[-0.6703, -0.2539, 0.6985] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771851 hz=231.6 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6704, -0.2539, 0.6985] base_world_m=[-0.6704, -0.2539, 0.6985] base_edge_error_m=-0.2704 base_quat_xyzw=[0.0000, 0.0000, 0.1284, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130771882 hz=231.6 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6705, -0.2540, 0.6984] base_world_m=[-0.6705, -0.2540, 0.6984] base_edge_error_m=-0.2705 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772037 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6703, -0.2539, 0.6985] base_world_m=[-0.6703, -0.2539, 0.6985] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1293, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772069 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6703, -0.2539, 0.6984] base_world_m=[-0.6703, -0.2539, 0.6984] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772099 hz=231.4 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6703, -0.2540, 0.6984] base_world_m=[-0.6703, -0.2540, 0.6984] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772283 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6703, -0.2540, 0.6984] base_world_m=[-0.6703, -0.2540, 0.6984] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772315 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6703, -0.2539, 0.6984] base_world_m=[-0.6703, -0.2539, 0.6984] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1284, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772346 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1292, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772376 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772465 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772497 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1291, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772528 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6703, -0.2540, 0.6984] base_world_m=[-0.6703, -0.2540, 0.6984] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772558 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6703, -0.2540, 0.6984] base_world_m=[-0.6703, -0.2540, 0.6984] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772588 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1291, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772618 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772649 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6702, -0.2539, 0.6984] base_world_m=[-0.6702, -0.2539, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1291, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772679 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772710 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6703, -0.2540, 0.6984] base_world_m=[-0.6703, -0.2540, 0.6984] base_edge_error_m=-0.2703 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772741 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772772 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.61 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772802 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772833 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1286, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772864 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130772894 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773142 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.61 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773174 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773205 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773235 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773265 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773394 hz=230.9 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773426 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773456 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773511 hz=230.9 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773543 hz=230.9 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773573 hz=230.9 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1286, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773603 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6701, -0.2540, 0.6983] base_world_m=[-0.6701, -0.2540, 0.6983] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773633 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773664 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1286, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773695 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.59 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773726 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773757 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.60 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773787 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773817 hz=231.0 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2540, 0.6983] base_world_m=[-0.6701, -0.2540, 0.6983] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773847 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773878 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773909 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6701, -0.2541, 0.6984] base_world_m=[-0.6701, -0.2541, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773939 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6701, -0.2541, 0.6984] base_world_m=[-0.6701, -0.2541, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130773969 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6702, -0.2540, 0.6984] base_world_m=[-0.6702, -0.2540, 0.6984] base_edge_error_m=-0.2702 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774000 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774030 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6701, -0.2541, 0.6984] base_world_m=[-0.6701, -0.2541, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774061 hz=231.1 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774092 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774130 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.55 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774162 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1290, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774192 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774223 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1291, 0.9916] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774254 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6701, -0.2541, 0.6984] base_world_m=[-0.6701, -0.2541, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774284 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.57 base_measured_m=[-0.6701, -0.2541, 0.6984] base_world_m=[-0.6701, -0.2541, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774315 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.56 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1286, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774345 hz=231.2 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2541, 0.6984] base_world_m=[-0.6701, -0.2541, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1289, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774376 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.58 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1288, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130774407 hz=231.3 base_valid=1 base_markers=5 base_rms_mm=2.55 base_measured_m=[-0.6701, -0.2540, 0.6984] base_world_m=[-0.6701, -0.2540, 0.6984] base_edge_error_m=-0.2701 base_quat_xyzw=[0.0000, 0.0000, 0.1287, 0.9917] unlabeled_count=1 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
