host_time_s,elapsed_s,row_index,frame_number,vicon_frame_number,vicon_time_s,publish_time_us,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,ball_vx_mps
1784095984.718193054,13.062611818,3608,20250386,20250386,67501.286666667,1784095984718053,vicon_state_data,ball,1,0,2.958095561,-0.377474906,1.490291916,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220066776,-0.234464386,0.616239401,0.000000000,0.000000000,-0.019986373,0.999800252,0.728767655
1784095984.721729040,13.066147804,3609,20250387,20250387,67501.290000000,1784095984721611,vicon_state_data,ball,1,0,2.960502046,-0.377163264,1.492176771,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220067960,-0.234440610,0.616227118,0.000000000,0.000000000,-0.019811623,0.999803731,0.721945574
1784095984.724690676,13.069109440,3610,20250388,20250388,67501.293333333,1784095984724526,vicon_state_data,ball,1,0,2.962778736,-0.376936662,1.494030294,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220069130,-0.234458544,0.616241904,0.000000000,0.000000000,-0.019942520,0.999801128,0.683007067
1784095984.727810621,13.072229385,3611,20250389,20250389,67501.296666667,1784095984727676,vicon_state_data,ball,1,0,2.964979214,-0.376706642,1.495796316,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220074622,-0.234456620,0.616244084,0.000000000,0.000000000,-0.019914424,0.999801688,0.660143269
1784095984.731162310,13.075581074,3612,20250390,20250390,67501.300000000,1784095984730985,vicon_state_data,ball,1,0,2.966625233,-0.377965029,1.497891753,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220077534,-0.234451541,0.616250182,0.000000000,0.000000000,-0.019892823,0.999802118,0.493805748
1784095984.735155106,13.079573870,3613,20250391,20250391,67501.303333333,1784095984734842,vicon_state_data,ball,1,0,2.968688345,-0.377596417,1.499524593,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220079597,-0.234440327,0.616254432,0.000000000,0.000000000,-0.019884388,0.999802286,0.618933663
1784095984.738103390,13.082522154,3614,20250392,20250392,67501.306666667,1784095984737965,vicon_state_data,ball,1,0,2.970579444,-0.377453704,1.501095740,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220069357,-0.234456746,0.616237821,0.000000000,0.000000000,-0.019989098,0.999800198,0.567329585
1784095984.741126299,13.085545063,3615,20250393,20250393,67501.310000000,1784095984741022,vicon_state_data,ball,1,0,2.972258942,-0.377335698,1.502594925,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220068102,-0.234405773,0.616242316,0.000000000,0.000000000,-0.019753964,0.999804871,0.503849452
1784095984.744505882,13.088924646,3616,20250394,20250394,67501.313333333,1784095984744383,vicon_state_data,ball,1,0,2.973740094,-0.377253727,1.503981331,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220078189,-0.234471670,0.616226159,0.000000000,0.000000000,-0.020025127,0.999799477,0.444345644
1784095984.747732401,13.092151165,3617,20250395,20250395,67501.316666667,1784095984747604,vicon_state_data,ball,1,0,2.975096972,-0.377137099,1.505255215,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220082061,-0.234461020,0.616239038,0.000000000,0.000000000,-0.019942184,0.999801135,0.407063319
1784095984.751551390,13.095970154,3618,20250396,20250396,67501.320000000,1784095984751371,vicon_state_data,ball,1,0,2.976398065,-0.377011773,1.506491652,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064841,-0.234397656,0.616255934,0.000000000,0.000000000,-0.019784892,0.999804260,0.390327938
1784095984.754969597,13.099388361,3619,20250397,20250397,67501.323333333,1784095984754766,vicon_state_data,ball,1,0,2.978238518,-0.375472586,1.509209477,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220078813,-0.234460681,0.616241610,0.000000000,0.000000000,-0.019989753,0.999800185,0.552135957
1784095984.757882595,13.102301359,3620,20250398,20250398,67501.326666667,1784095984757715,vicon_state_data,ball,1,0,2.979737426,-0.375281505,1.510475701,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220075239,-0.234456683,0.616240523,0.000000000,0.000000000,-0.020002395,0.999799932,0.449672311
1784095984.761093378,13.105512142,3621,20250399,20250399,67501.330000000,1784095984760968,vicon_state_data,ball,1,0,2.981171241,-0.375190094,1.511742458,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220072772,-0.234462768,0.616248294,0.000000000,0.000000000,-0.020041296,0.999799153,0.430144542
1784095984.764329910,13.108748674,3622,20250400,20250400,67501.333333333,1784095984764251,vicon_state_data,ball,1,0,2.982552741,-0.375076159,1.512894225,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220077206,-0.234464192,0.616255551,0.000000000,0.000000000,-0.020008377,0.999799812,0.414450042
1784095984.768176317,13.112595081,3623,20250401,20250401,67501.336666667,1784095984768072,vicon_state_data,ball,1,0,2.983830245,-0.374918546,1.514143913,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061090,-0.234426700,0.616290958,0.000000000,0.000000000,-0.019824223,0.999803481,0.383251122
1784095984.771515608,13.115934372,3624,20250402,20250402,67501.340000000,1784095984771426,vicon_state_data,ball,1,0,2.985192222,-0.374810562,1.515146010,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220090401,-0.234397228,0.616319244,0.000000000,0.000000000,-0.019613408,0.999807639,0.408593142
1784095984.774384499,13.118803263,3625,20250403,20250403,67501.343333333,1784095984774336,vicon_state_data,ball,1,0,2.986368444,-0.374760452,1.516165917,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220076921,-0.234491127,0.616222616,0.000000000,0.000000000,-0.020058830,0.999798801,0.352866635
1784095984.777719259,13.122138023,3626,20250404,20250404,67501.346666667,1784095984777650,vicon_state_data,ball,1,0,2.987446575,-0.374780848,1.517231922,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220066601,-0.234502955,0.616227600,0.000000000,0.000000000,-0.020144987,0.999797069,0.323439236
1784095984.781049967,13.125468731,3627,20250405,20250405,67501.350000000,1784095984780988,vicon_state_data,ball,1,0,2.988666186,-0.374607846,1.518116667,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061641,-0.234434416,0.616245855,0.000000000,0.000000000,-0.019855470,0.999802861,0.365883336
1784095984.784819126,13.129237890,3628,20250406,20250406,67501.353333333,1784095984784744,vicon_state_data,ball,1,0,2.989676824,-0.374525244,1.519106492,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220070649,-0.234474873,0.616237808,0.000000000,0.000000000,-0.020078682,0.999798403,0.303191431
1784095984.788292885,13.132711649,3629,20250407,20250407,67501.356666667,1784095984788077,vicon_state_data,ball,1,0,2.990618432,-0.374468210,1.520021464,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220075624,-0.234491374,0.616244912,0.000000000,0.000000000,-0.020136653,0.999797237,0.282482344
1784095984.791339159,13.135757923,3630,20250408,20250408,67501.360000000,1784095984791125,vicon_state_data,ball,1,0,2.991610079,-0.374368005,1.520902458,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220036104,-0.234505642,0.616167599,0.000000000,0.000000000,-0.020273894,0.999794463,0.297494129
1784095984.794489861,13.138908625,3631,20250409,20250409,67501.363333333,1784095984794367,vicon_state_data,ball,1,0,2.992478469,-0.374254415,1.521739040,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220050975,-0.234506934,0.616225673,0.000000000,0.000000000,-0.020319335,0.999793541,0.260517026
1784095984.797788620,13.142207384,3632,20250410,20250410,67501.366666667,1784095984797685,vicon_state_data,ball,1,0,2.993367572,-0.374150435,1.522576287,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220067811,-0.234484307,0.616243668,0.000000000,0.000000000,-0.020146398,0.999797041,0.266730847
1784095984.801728725,13.146147490,3633,20250411,20250411,67501.370000000,1784095984801604,vicon_state_data,ball,1,0,2.995261589,-0.373683592,1.522451649,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220079864,-0.234494404,0.616238041,0.000000000,0.000000000,-0.020189509,0.999796171,0.568205158
1784095984.805068970,13.149487734,3634,20250412,20250412,67501.373333333,1784095984804952,vicon_state_data,ball,1,0,2.995994005,-0.373601943,1.523278227,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220045927,-0.234403680,0.616248059,0.000000000,0.000000000,-0.019777501,0.999804406,0.219724822
1784095984.808150291,13.152569056,3635,20250413,20250413,67501.376666667,1784095984807974,vicon_state_data,ball,1,0,2.996692047,-0.373494666,1.524068681,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220078800,-0.234499217,0.616236303,0.000000000,0.000000000,-0.020173507,0.999796494,0.209412558
1784095984.811413288,13.155832052,3636,20250414,20250414,67501.380000000,1784095984811283,vicon_state_data,ball,1,0,2.997384859,-0.373343097,1.524857258,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220079173,-0.234499731,0.616224314,0.000000000,0.000000000,-0.020143405,0.999797101,0.207843620
1784095984.814651489,13.159070253,3637,20250415,20250415,67501.383333333,1784095984814543,vicon_state_data,ball,1,0,2.998007340,-0.373250758,1.525634494,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061325,-0.234498188,0.616227961,0.000000000,0.000000000,-0.020230057,0.999795351,0.186744319
1784095984.818532467,13.162951231,3638,20250416,20250416,67501.386666667,1784095984818403,vicon_state_data,ball,1,0,2.998624159,-0.373123627,1.526428606,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220067406,-0.234513220,0.616235297,0.000000000,0.000000000,-0.020278204,0.999794376,0.185045663
1784095984.821831465,13.166250229,3639,20250417,20250417,67501.390000000,1784095984821713,vicon_state_data,ball,1,0,2.999157473,-0.373011395,1.527167557,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220067983,-0.234489940,0.616234206,0.000000000,0.000000000,-0.020158010,0.999796807,0.159994216
1784095984.824658155,13.169076920,3640,20250418,20250418,67501.393333333,1784095984824556,vicon_state_data,ball,1,0,2.999695882,-0.372811153,1.527945902,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220060589,-0.234508478,0.616232923,0.000000000,0.000000000,-0.020256035,0.999794825,0.161522716
1784095984.827980995,13.172399759,3641,20250419,20250419,67501.396666667,1784095984827870,vicon_state_data,ball,1,0,3.000303704,-0.372633091,1.528618022,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064832,-0.234514050,0.616231910,0.000000000,0.000000000,-0.020273446,0.999794473,0.182346564
1784095984.831345558,13.175764322,3642,20250420,20250420,67501.400000000,1784095984831247,vicon_state_data,ball,1,0,3.000779740,-0.372402407,1.529342710,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061763,-0.234518452,0.616227456,0.000000000,0.000000000,-0.020292097,0.999794094,0.142810815
1784095984.835174322,13.179593086,3643,20250421,20250421,67501.403333333,1784095984834842,vicon_state_data,ball,1,0,3.001236498,-0.372260056,1.530065476,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220066272,-0.234517789,0.616222886,0.000000000,0.000000000,-0.020260121,0.999794743,0.137027413
1784095984.838162184,13.182580948,3644,20250422,20250422,67501.406666667,1784095984838026,vicon_state_data,ball,1,0,3.001606376,-0.372069253,1.530802151,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220056571,-0.234548787,0.616215337,0.000000000,0.000000000,-0.020346356,0.999792991,0.110963378
1784095984.841278315,13.185697079,3645,20250423,20250423,67501.410000000,1784095984841156,vicon_state_data,ball,1,0,3.002018002,-0.371812986,1.531566425,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058380,-0.234537229,0.616212165,0.000000000,0.000000000,-0.020325477,0.999793416,0.123487812
1784095984.844517946,13.188936710,3646,20250424,20250424,67501.413333333,1784095984844421,vicon_state_data,ball,1,0,3.002381079,-0.371584933,1.532351141,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220062165,-0.234536492,0.616203837,0.000000000,0.000000000,-0.020263770,0.999794669,0.108923111
1784095984.848028183,13.192446947,3647,20250425,20250425,67501.416666667,1784095984847861,vicon_state_data,ball,1,0,3.002792623,-0.371390866,1.532991094,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055852,-0.234547200,0.616207477,0.000000000,0.000000000,-0.020282679,0.999794285,0.123463175
1784095984.851840734,13.196259499,3648,20250426,20250426,67501.420000000,1784095984851595,vicon_state_data,ball,1,0,3.003028178,-0.371107123,1.533753193,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220045094,-0.234469815,0.616244849,0.000000000,0.000000000,-0.019959583,0.999800788,0.070666507
1784095984.854864359,13.199283123,3649,20250427,20250427,67501.423333333,1784095984854638,vicon_state_data,ball,1,0,3.003239969,-0.370844814,1.534448835,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058786,-0.234516548,0.616207392,0.000000000,0.000000000,-0.020213684,0.999795683,0.063537306
1784095984.857919931,13.202338696,3650,20250428,20250428,67501.426666667,1784095984857806,vicon_state_data,ball,1,0,3.003364016,-0.370575717,1.535231122,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220051361,-0.234535663,0.616213418,0.000000000,0.000000000,-0.020294892,0.999794037,0.037214093
1784095984.861202717,13.205621481,3651,20250429,20250429,67501.430000000,1784095984861103,vicon_state_data,ball,1,0,3.003496815,-0.370235602,1.536067442,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220078630,-0.234425269,0.616306973,0.000000000,0.000000000,-0.019753807,0.999804875,0.039839704
1784095984.864580393,13.208999157,3652,20250430,20250430,67501.433333333,1784095984864477,vicon_state_data,ball,1,0,3.003565192,-0.369885150,1.536954994,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220062521,-0.234547750,0.616214996,0.000000000,0.000000000,-0.020294894,0.999794037,0.020513102
1784095984.868356705,13.212775469,3653,20250431,20250431,67501.436666667,1784095984868247,vicon_state_data,ball,1,0,3.003618881,-0.369589355,1.537667439,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055737,-0.234535397,0.616229486,0.000000000,0.000000000,-0.020248381,0.999794981,0.016106697
1784095984.871857166,13.216275930,3654,20250432,20250432,67501.440000000,1784095984871715,vicon_state_data,ball,1,0,3.003536042,-0.369312184,1.538422025,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059073,-0.234538403,0.616218163,0.000000000,0.000000000,-0.020181596,0.999796331,-0.024851702
1784095984.874654770,13.219073534,3655,20250433,20250433,67501.443333333,1784095984874548,vicon_state_data,ball,1,0,3.003373293,-0.369027204,1.539223898,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220045044,-0.234494227,0.616240024,0.000000000,0.000000000,-0.019964986,0.999800680,-0.048824705
1784095984.878192902,13.222611666,3656,20250434,20250434,67501.446666667,1784095984878059,vicon_state_data,ball,1,0,3.003182305,-0.368683060,1.540164706,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220088266,-0.234576762,0.616231690,0.000000000,0.000000000,-0.020186954,0.999796223,-0.057296388
1784095984.881397247,13.225816011,3657,20250435,20250435,67501.450000000,1784095984881262,vicon_state_data,ball,1,0,3.002934000,-0.368477400,1.541071442,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220050906,-0.234550033,0.616243362,0.000000000,0.000000000,-0.020237084,0.999795209,-0.074491508
1784095984.885138750,13.229557514,3658,20250436,20250436,67501.453333333,1784095984884862,vicon_state_data,ball,1,0,3.002662435,-0.367920073,1.542134596,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059495,-0.234548345,0.616241707,0.000000000,0.000000000,-0.020242064,0.999795108,-0.081469508
1784095984.888467789,13.232886553,3659,20250437,20250437,67501.456666667,1784095984888213,vicon_state_data,ball,1,0,3.002198110,-0.367559838,1.543110549,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057415,-0.234515913,0.616244549,0.000000000,0.000000000,-0.020126659,0.999797438,-0.139297472
1784095984.891394138,13.235812902,3660,20250438,20250438,67501.460000000,1784095984891156,vicon_state_data,ball,1,0,3.001730576,-0.367093031,1.544134925,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220065885,-0.234558907,0.616255584,0.000000000,0.000000000,-0.020279212,0.999794356,-0.140260214
1784095984.894591808,13.239010572,3661,20250439,20250439,67501.463333333,1784095984894459,vicon_state_data,ball,1,0,3.001226053,-0.366666350,1.545120676,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058331,-0.234538672,0.616250812,0.000000000,0.000000000,-0.020178326,0.999796397,-0.151356915
1784095984.897968292,13.242387056,3662,20250440,20250440,67501.466666667,1784095984897778,vicon_state_data,ball,1,0,3.000544611,-0.367492030,1.545973937,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055483,-0.234548661,0.616255788,0.000000000,0.000000000,-0.020275266,0.999794436,-0.204432559
1784095984.901753902,13.246172667,3663,20250441,20250441,67501.470000000,1784095984901565,vicon_state_data,ball,1,0,2.999793857,-0.366935124,1.547069071,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220052400,-0.234535472,0.616243493,0.000000000,0.000000000,-0.020192469,0.999796111,-0.225226222
1784095984.904911280,13.249330044,3664,20250442,20250442,67501.473333333,1784095984904758,vicon_state_data,ball,1,0,2.999014742,-0.366425921,1.548213362,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220056096,-0.234528321,0.616240984,0.000000000,0.000000000,-0.020142349,0.999797122,-0.233734524
1784095984.907913923,13.252332687,3665,20250443,20250443,67501.476666667,1784095984907811,vicon_state_data,ball,1,0,2.997994412,-0.365796820,1.549352824,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055480,-0.234541452,0.616235573,0.000000000,0.000000000,-0.020180392,0.999796355,-0.306098938
1784095984.911033154,13.255451918,3666,20250444,20250444,67501.480000000,1784095984910977,vicon_state_data,ball,1,0,2.997111108,-0.365120863,1.550679824,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220042082,-0.234463686,0.616255954,0.000000000,0.000000000,-0.019882985,0.999802314,-0.264991227
1784095984.914588690,13.259007454,3667,20250445,20250445,67501.483333333,1784095984914418,vicon_state_data,ball,1,0,2.995889567,-0.364466158,1.551960446,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057496,-0.234526682,0.616237225,0.000000000,0.000000000,-0.020118205,0.999797608,-0.366462336
1784095984.917938471,13.262357235,3668,20250446,20250446,67501.486666667,1784095984917827,vicon_state_data,ball,1,0,2.994582065,-0.363760065,1.553322218,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220097334,-0.234416508,0.616321761,0.000000000,0.000000000,-0.019596448,0.999807971,-0.392250522
1784095984.921339035,13.265757799,3669,20250447,20250447,67501.490000000,1784095984921230,vicon_state_data,ball,1,0,2.993126806,-0.362967526,1.554809619,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059676,-0.234521536,0.616209084,0.000000000,0.000000000,-0.020064657,0.999798685,-0.436577743
1784095984.924707174,13.269125938,3670,20250448,20250448,67501.493333333,1784095984924604,vicon_state_data,ball,1,0,2.991702593,-0.362070873,1.556453313,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220068282,-0.234525635,0.616227214,0.000000000,0.000000000,-0.020060950,0.999798759,-0.427263944
1784095984.928088903,13.272507668,3671,20250449,20250449,67501.496666667,1784095984927967,vicon_state_data,ball,1,0,2.989903366,-0.361202927,1.558074646,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220063749,-0.234515923,0.616218884,0.000000000,0.000000000,-0.020012725,0.999799725,-0.539767993
1784095984.931135416,13.275554180,3672,20250450,20250450,67501.500000000,1784095984931016,vicon_state_data,ball,1,0,2.987896755,-0.360228349,1.559774003,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057175,-0.234512535,0.616203754,0.000000000,0.000000000,-0.020000522,0.999799970,-0.601983359
1784095984.934593201,13.279011965,3673,20250451,20250451,67501.503333333,1784095984934463,vicon_state_data,ball,1,0,2.985831358,-0.359275631,1.561595774,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220069205,-0.234537193,0.616223806,0.000000000,0.000000000,-0.020046348,0.999799052,-0.619619161
1784095984.937785625,13.282204390,3674,20250452,20250452,67501.506666667,1784095984937683,vicon_state_data,ball,1,0,2.983606663,-0.358328670,1.563541501,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220051418,-0.234520987,0.616202209,0.000000000,0.000000000,-0.020029769,0.999799384,-0.667408367
1784095984.941259146,13.285677910,3675,20250453,20250453,67501.510000000,1784095984941148,vicon_state_data,ball,1,0,2.981267764,-0.357376117,1.565585536,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220065105,-0.234512532,0.616217792,0.000000000,0.000000000,-0.019940332,0.999801172,-0.701669772
1784095984.944569588,13.288988352,3676,20250454,20250454,67501.513333333,1784095984944438,vicon_state_data,ball,1,0,2.978529334,-0.356309468,1.567614990,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061436,-0.234508202,0.616208763,0.000000000,0.000000000,-0.019959205,0.999800795,-0.821529081
1784095984.947929621,13.292348385,3677,20250455,20250455,67501.516666667,1784095984947782,vicon_state_data,ball,1,0,2.975846709,-0.355251988,1.569854029,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061417,-0.234424582,0.616253967,0.000000000,0.000000000,-0.019600602,0.999807890,-0.804787340
1784095984.951567173,13.295985937,3678,20250456,20250456,67501.520000000,1784095984951429,vicon_state_data,ball,1,0,2.972814441,-0.354067617,1.572135042,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064319,-0.234502910,0.616239343,0.000000000,0.000000000,-0.020007538,0.999799829,-0.909680489
1784095984.954709053,13.299127817,3679,20250457,20250457,67501.523333333,1784095984954586,vicon_state_data,ball,1,0,2.969641482,-0.352807913,1.574588859,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064942,-0.234489739,0.616241417,0.000000000,0.000000000,-0.019999959,0.999799981,-0.951887797
1784095984.957966089,13.302384853,3680,20250458,20250458,67501.526666667,1784095984957806,vicon_state_data,ball,1,0,2.966134942,-0.351730779,1.576908037,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220030573,-0.234434275,0.616253540,0.000000000,0.000000000,-0.019657234,0.999806778,-1.051961786
1784095984.961468935,13.305887699,3681,20250459,20250459,67501.530000000,1784095984961251,vicon_state_data,ball,1,0,2.963201941,-0.348567917,1.579843623,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220066337,-0.234496973,0.616240897,0.000000000,0.000000000,-0.019990596,0.999800168,-0.879900390
1784095984.964593410,13.309012175,3682,20250460,20250460,67501.533333333,1784095984964488,vicon_state_data,ball,1,0,2.959402580,-0.347240530,1.582507049,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059297,-0.234494674,0.616236311,0.000000000,0.000000000,-0.020001931,0.999799941,-1.139808412
1784095984.968235016,13.312653780,3683,20250461,20250461,67501.536666667,1784095984968055,vicon_state_data,ball,1,0,2.955470338,-0.345952158,1.585256072,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220071627,-0.234431713,0.616257077,0.000000000,0.000000000,-0.019748664,0.999804976,-1.179672365
1784095984.971666574,13.316085339,3684,20250462,20250462,67501.540000000,1784095984971544,vicon_state_data,ball,1,0,2.951355684,-0.344609406,1.588075874,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058025,-0.234409590,0.616266929,0.000000000,0.000000000,-0.019656797,0.999806787,-1.234396326
1784095984.974488020,13.318906784,3685,20250463,20250463,67501.543333333,1784095984974408,vicon_state_data,ball,1,0,2.946116695,-0.344919317,1.590318809,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220100247,-0.234381724,0.616336189,0.000000000,0.000000000,-0.019497796,0.999809900,-1.571696854
1784095984.977868557,13.322287321,3686,20250464,20250464,67501.546666667,1784095984977748,vicon_state_data,ball,1,0,2.941786407,-0.343463678,1.593297411,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064441,-0.234483890,0.616233082,0.000000000,0.000000000,-0.020012004,0.999799740,-1.299086142
1784095984.981117249,13.325536013,3687,20250465,20250465,67501.550000000,1784095984981000,vicon_state_data,ball,1,0,2.937153825,-0.342054264,1.596356977,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220066247,-0.234495090,0.616236160,0.000000000,0.000000000,-0.020075039,0.999798476,-1.389774736
1784095984.984703541,13.329122305,3688,20250466,20250466,67501.553333333,1784095984984593,vicon_state_data,ball,1,0,2.932227388,-0.340675390,1.599393618,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220060437,-0.234416189,0.616264584,0.000000000,0.000000000,-0.019740588,0.999805136,-1.477931251
1784095984.988100290,13.332519054,3689,20250467,20250467,67501.556666667,1784095984987995,vicon_state_data,ball,1,0,2.927143464,-0.339255471,1.602549016,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220063994,-0.234480694,0.616226770,0.000000000,0.000000000,-0.020042782,0.999799123,-1.525176890
1784095984.991141796,13.335560560,3690,20250468,20250468,67501.560000000,1784095984991050,vicon_state_data,ball,1,0,2.921805951,-0.337783428,1.605803005,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057219,-0.234422038,0.616251683,0.000000000,0.000000000,-0.019791126,0.999804136,-1.601254064
1784095984.994456291,13.338875055,3691,20250469,20250469,67501.563333333,1784095984994338,vicon_state_data,ball,1,0,2.916303846,-0.336211371,1.609052944,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064236,-0.234467542,0.616208731,0.000000000,0.000000000,-0.019942784,0.999801123,-1.650631662
1784095984.997875214,13.342293978,3692,20250470,20250470,67501.566666667,1784095984997713,vicon_state_data,ball,1,0,2.910518328,-0.334646884,1.612377956,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220054596,-0.234403799,0.616239092,0.000000000,0.000000000,-0.019675871,0.999806411,-1.735655055
1784095985.001568317,13.345987082,3693,20250471,20250471,67501.570000000,1784095985001412,vicon_state_data,ball,1,0,2.904536313,-0.333051565,1.615777814,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220060469,-0.234417081,0.616233914,0.000000000,0.000000000,-0.019767577,0.999804602,-1.794604676
1784095985.005172014,13.349590778,3694,20250472,20250472,67501.573333333,1784095985005083,vicon_state_data,ball,1,0,2.898310538,-0.331465860,1.619222201,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059085,-0.234480136,0.616209839,0.000000000,0.000000000,-0.020023133,0.999799517,-1.867732691
1784095985.007895708,13.352314472,3695,20250473,20250473,67501.576666667,1784095985007827,vicon_state_data,ball,1,0,2.891816082,-0.329859589,1.622742783,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220062494,-0.234475551,0.616215607,0.000000000,0.000000000,-0.020032715,0.999799325,-1.948336413
1784095985.011100769,13.355519533,3696,20250474,20250474,67501.580000000,1784095985011018,vicon_state_data,ball,1,0,2.885068837,-0.328314580,1.626302307,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055798,-0.234483431,0.616212265,0.000000000,0.000000000,-0.020100388,0.999797967,-2.024173698
1784095985.014461279,13.358880043,3697,20250475,20250475,67501.583333333,1784095985014363,vicon_state_data,ball,1,0,2.878059176,-0.326679785,1.629922270,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061150,-0.234472443,0.616220179,0.000000000,0.000000000,-0.020072402,0.999798529,-2.102898515
1784095985.018290520,13.362709284,3698,20250476,20250476,67501.586666667,1784095985018221,vicon_state_data,ball,1,0,2.870699326,-0.325166984,1.633679014,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064688,-0.234465438,0.616210374,0.000000000,0.000000000,-0.020012252,0.999799735,-2.207954551
