host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463486.410124540,28.574821711,8112,vicon_state_data,ball,1,0,3.026667140,-0.199564101,0.832881635,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864213506,-0.385312009,0.820206057,0.000000000,0.000000000,0.001148635,0.999999340,9
1782463486.413339138,28.578036308,8113,vicon_state_data,ball,1,0,3.025844716,-0.197437728,0.836464065,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864153743,-0.385200917,0.820203291,0.000000000,0.000000000,0.000954592,0.999999544,9
1782463486.416785955,28.581483126,8114,vicon_state_data,ball,1,0,3.024974631,-0.195793952,0.839628403,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864175844,-0.385232026,0.820229526,0.000000000,0.000000000,0.000793992,0.999999685,9
1782463486.420382500,28.585079670,8115,vicon_state_data,ball,1,0,3.024042960,-0.193537131,0.843240467,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864162268,-0.385216290,0.820247609,0.000000000,0.000000000,0.000927703,0.999999570,9
1782463486.423372746,28.588069916,8116,vicon_state_data,ball,1,0,3.023199264,-0.191751559,0.846513710,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864175699,-0.385116752,0.820259555,0.000000000,0.000000000,0.001069327,0.999999428,9
1782463486.426817894,28.591515064,8117,vicon_state_data,ball,1,0,3.022209746,-0.189633023,0.850072520,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864126047,-0.384957167,0.820197273,0.000000000,0.000000000,0.001005619,0.999999494,9
1782463486.429945230,28.594642401,8118,vicon_state_data,ball,1,0,3.021238117,-0.187751670,0.853405027,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864144594,-0.384823368,0.820232738,0.000000000,0.000000000,0.001303138,0.999999151,9
1782463486.433396578,28.598093748,8119,vicon_state_data,ball,1,0,3.020287393,-0.186087655,0.856704997,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864188596,-0.384520828,0.819926538,0.000000000,0.000000000,0.002443165,0.999997015,9
1782463486.436610222,28.601307392,8120,vicon_state_data,ball,1,0,3.019307855,-0.184018939,0.860250966,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864158129,-0.384828433,0.820284243,0.000000000,0.000000000,0.001246962,0.999999223,9
1782463486.439994097,28.604691267,8121,vicon_state_data,ball,1,0,3.018332619,-0.182385753,0.863516836,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864072929,-0.384667542,0.820169060,0.000000000,0.000000000,0.001024160,0.999999476,9
