host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782473753.454792500,435.255416870,64,vicon_state_data,ball,1,0,1.897283054,0.073933086,1.593297893,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822428500,-0.459502322,0.820569621,0.000000000,0.000000000,-0.038355242,0.999264167
1782473753.457487345,435.258111715,65,vicon_state_data,ball,1,0,1.886143169,0.074153590,1.596101044,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822431482,-0.459487361,0.820568301,0.000000000,0.000000000,-0.038443343,0.999260781
1782473753.459862947,435.260487318,66,vicon_state_data,ball,1,0,1.874876375,0.075083598,1.598770327,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822429313,-0.459446206,0.820624659,0.000000000,0.000000000,-0.038044780,0.999276035
1782473753.462322950,435.262947321,67,vicon_state_data,ball,1,0,1.863793090,0.074947260,1.601419930,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822427089,-0.459506821,0.820558832,0.000000000,0.000000000,-0.038474503,0.999259582
1782473753.464776039,435.265400410,68,vicon_state_data,ball,1,0,1.852639794,0.075358336,1.603924958,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822436666,-0.459530864,0.820585363,0.000000000,0.000000000,-0.038421651,0.999261616
1782473753.467309475,435.267933846,69,vicon_state_data,ball,1,0,1.841475812,0.075808822,1.606307827,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822425965,-0.459458531,0.820651551,0.000000000,0.000000000,-0.038018175,0.999277048
1782473753.469781160,435.270405531,70,vicon_state_data,ball,1,0,1.830343966,0.076249708,1.608570578,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822431439,-0.459453855,0.820632403,0.000000000,0.000000000,-0.038078655,0.999274745
1782473753.472190857,435.272815228,71,vicon_state_data,ball,1,0,1.819218132,0.076752632,1.610730583,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822437284,-0.459497617,0.820657761,0.000000000,0.000000000,-0.038054571,0.999275662
1782473753.474659920,435.275284290,72,vicon_state_data,ball,1,0,1.808102767,0.077263089,1.612789953,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822434846,-0.459530861,0.820571344,0.000000000,0.000000000,-0.038550486,0.999256654
1782473753.477076292,435.277700663,73,vicon_state_data,ball,1,0,1.796992517,0.077925094,1.614783162,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822440570,-0.459529201,0.820564328,0.000000000,0.000000000,-0.038322791,0.999265412
1782473753.479481459,435.280105829,74,vicon_state_data,ball,1,0,1.785905723,0.078621327,1.616652450,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822450377,-0.459560415,0.820570548,0.000000000,0.000000000,-0.038355725,0.999264148
1782473753.481906652,435.282531023,75,vicon_state_data,ball,1,0,1.774832988,0.079363542,1.618442159,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822458645,-0.459566114,0.820562505,0.000000000,0.000000000,-0.038371666,0.999263536
1782473753.484902382,435.285526752,76,vicon_state_data,ball,1,0,1.763787433,0.080023111,1.620122809,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822461114,-0.459558696,0.820552474,0.000000000,0.000000000,-0.038389296,0.999262859
